timestamp,id,cloud_cover_high,cloud_cover_low,cloud_cover_mid,dew_point_2m,precipitation,pressure_msl,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,temperature_2m,wind_gusts_10m,wind_speed_100m,wind_speed_10m,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,dow_sin,dow_cos,weekend,holiday
2015-01-13 06:00:00,PAN_day_2,0.0,23.977894,10.300352,22.922577,0.0,1009.6605,0.25792876,0.3110793,26.247295,27.549175,25.501532,22.412682,16.549261,10.895856,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 07:00:00,PAN_day_2,0.0,21.168226,2.8319738,23.002201,0.0,1010.54736,0.25799492,0.31118116,26.155693,27.487467,25.381828,21.141296,15.303713,9.953961,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 08:00:00,PAN_day_2,0.0,33.823208,7.0104723,23.276999,0.0,1011.63715,0.25809678,0.31118116,26.523499,27.43925,26.07762,19.092361,14.780041,10.645507,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 09:00:00,PAN_day_2,0.0,45.13111,4.5316205,23.193802,0.0,1011.96063,0.25799492,0.3110793,27.587204,27.43925,27.366386,25.164234,15.69393,11.803812,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 10:00:00,PAN_day_2,0.0,40.095413,2.2698894,23.110605,0.0,1011.7672,0.25799492,0.31101313,28.494938,27.48416,28.368649,26.019115,15.350717,11.2651615,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 11:00:00,PAN_day_2,0.0,34.875225,4.702569,23.034283,0.0,1011.3672,0.2578269,0.31018114,29.352554,27.587465,29.139236,26.03302,14.295128,9.976432,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 12:00:00,PAN_day_2,0.8319737,23.43268,6.8653593,23.122576,0.013232658,1010.6642,0.257557,0.31011498,30.228611,27.690775,29.593801,24.523666,13.046602,9.003039,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 13:00:00,PAN_day_2,0.0,21.356998,9.55977,23.071053,0.0,1009.484,0.25638896,0.30928302,30.942957,27.83899,29.944803,23.266186,11.854568,7.9464293,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 14:00:00,PAN_day_2,0.0,26.878147,3.7202454,23.453318,0.03717524,1008.5207,0.25638896,0.309115,31.16266,28.033897,29.901274,20.72237,10.413752,6.7056203,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 15:00:00,PAN_day_2,0.0,20.779203,5.715009,23.5299,0.006616329,1007.6375,0.25538898,0.309115,31.403734,28.182112,30.075546,19.72773,9.943754,6.2684283,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 16:00:00,PAN_day_2,0.0,12.25282,4.888272,23.488298,0.019848987,1007.441,0.2552871,0.308283,31.23058,28.288727,29.782541,18.85008,11.495016,7.41137,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 17:00:00,PAN_day_2,0.86012274,20.324219,8.888272,23.310196,0.0,1007.7211,0.25445512,0.30821684,30.559353,28.383636,29.127972,21.006926,12.188789,8.123735,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 18:00:00,PAN_day_2,0.39697972,19.412687,6.190939,23.196846,0.0,1008.34454,0.25445512,0.30821684,29.600098,28.428541,28.137302,24.716156,17.029827,11.022119,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 19:00:00,PAN_day_2,0.06616329,16.278048,5.684546,23.291376,0.0,1008.8344,0.25445512,0.30821684,28.701029,28.428541,27.155561,24.887762,19.573547,13.083899,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 20:00:00,PAN_day_2,0.5093152,13.3599205,1.2266389,23.343016,0.0,1009.99115,0.25445512,0.30821684,28.124973,28.378542,26.595047,23.614492,19.59401,13.004117,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 21:00:00,PAN_day_2,0.10186304,16.322859,1.7277962,23.389708,0.0,1010.8912,0.25462314,0.30821684,27.652222,28.328543,26.163893,22.800268,19.950974,12.885372,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 22:00:00,PAN_day_2,0.10186304,18.856041,0.36651617,23.41629,0.0,1011.0044,0.254725,0.30821684,27.307577,28.275234,25.915941,22.201246,20.8962,13.551605,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 23:00:00,PAN_day_2,0.30558914,20.380863,0.33605266,23.298225,0.0,1011.11096,0.25565886,0.30821684,27.01141,28.180328,25.756279,22.894712,21.088083,13.741196,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-14 00:00:00,PAN_day_3,0.10186304,18.67462,0.37175244,23.175331,0.0,1010.68097,0.25576073,0.30821684,26.84156,28.127018,25.672672,23.328886,20.650785,13.61741,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 01:00:00,PAN_day_3,0.0,25.91772,1.1866567,23.05905,0.0,1010.3743,0.25596446,0.30821684,26.638515,28.023712,25.48286,23.42416,19.871208,13.195456,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 02:00:00,PAN_day_3,0.0,30.994356,3.0543303,23.173689,0.0,1009.55096,0.25603062,0.30821684,26.526806,27.925495,25.536022,23.381344,19.567707,13.021399,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 03:00:00,PAN_day_3,0.0,35.79954,3.784441,23.01072,0.0,1009.15094,0.25613248,0.30821684,26.408741,27.82728,25.487661,24.254171,19.245293,13.112886,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 04:00:00,PAN_day_3,0.0,15.052969,3.4126885,22.859459,0.0,1008.9209,0.25613248,0.30821684,26.3338,27.765572,25.42112,23.855618,18.493883,12.510372,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 05:00:00,PAN_day_3,0.0,16.869234,3.5145516,22.70615,0.0,1009.4209,0.25623435,0.30821684,26.222351,27.667356,25.306366,22.43755,13.9647045,9.263896,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 06:00:00,PAN_day_3,0.0,20.68489,4.478852,22.677637,0.0,1009.83105,0.25640237,0.30821684,26.07083,27.56914,25.159674,19.69858,14.229745,9.174743,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 07:00:00,PAN_day_3,0.5954696,24.404732,4.0543303,22.835777,0.0,1010.4245,0.25650424,0.30821684,25.96421,27.504126,25.05127,17.431503,15.464731,10.496072,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
